User,concept:name,time:timestamp,case:Spend area text,case:Document Type,case:Vendor,case:Item Type,case:Spend classification text,case:concept:name
user_184,Record Goods Receipt,2018-01-26T12:57:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001060_00010
batch_00,Record Invoice Receipt,2018-02-02T13:58:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001060_00010
user_002,Clear Invoice,2018-03-29T13:08:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001060_00010
user_095,Create Purchase Order Item,2018-01-04T14:45:00.000000000Z,Additives,Standard PO,vendorID_0029,Standard,PR,4507001062_00010
user_185,Record Goods Receipt,2018-01-10T09:46:00.000000000Z,Additives,Standard PO,vendorID_0029,Standard,PR,4507001062_00010
batch_01,Record Invoice Receipt,2018-07-11T00:12:00.000000000Z,Additives,Standard PO,vendorID_0029,Standard,PR,4507001062_00010
user_066,Create Purchase Order Item,2018-01-04T14:46:00.000000000Z,Specialty Resins,Standard PO,vendorID_0455,Standard,PR,4507001063_00010
NONE,Vendor creates invoice,2018-01-09T22:59:00.000000000Z,Specialty Resins,Standard PO,vendorID_0455,Standard,PR,4507001063_00010
user_024,Record Invoice Receipt,2018-01-11T15:05:00.000000000Z,Specialty Resins,Standard PO,vendorID_0455,Standard,PR,4507001063_00010
user_104,Record Goods Receipt,2018-01-12T09:56:00.000000000Z,Specialty Resins,Standard PO,vendorID_0455,Standard,PR,4507001063_00010
user_006,Remove Payment Block,2018-01-12T15:35:00.000000000Z,Specialty Resins,Standard PO,vendorID_0455,Standard,PR,4507001063_00010
user_002,Clear Invoice,2018-03-29T13:07:00.000000000Z,Specialty Resins,Standard PO,vendorID_0455,Standard,PR,4507001063_00010
user_066,Create Purchase Order Item,2018-01-04T14:46:00.000000000Z,Latex & Monomers,Standard PO,vendorID_0455,Standard,PR,4507001063_00020
NONE,Vendor creates invoice,2018-01-12T22:59:00.000000000Z,Latex & Monomers,Standard PO,vendorID_0455,Standard,PR,4507001063_00020
user_007,Record Invoice Receipt,2018-01-15T09:09:00.000000000Z,Latex & Monomers,Standard PO,vendorID_0455,Standard,PR,4507001063_00020
user_104,Record Goods Receipt,2018-01-17T14:41:00.000000000Z,Latex & Monomers,Standard PO,vendorID_0455,Standard,PR,4507001063_00020
user_006,Remove Payment Block,2018-01-17T15:50:00.000000000Z,Latex & Monomers,Standard PO,vendorID_0455,Standard,PR,4507001063_00020
user_002,Clear Invoice,2018-03-29T13:07:00.000000000Z,Latex & Monomers,Standard PO,vendorID_0455,Standard,PR,4507001063_00020
user_171,Create Purchase Order Item,2018-01-04T14:47:00.000000000Z,Packaging,Standard PO,vendorID_0308,Standard,PR,4507001064_00010
user_087,Record Goods Receipt,2018-01-08T19:58:00.000000000Z,Packaging,Standard PO,vendorID_0308,Standard,PR,4507001064_00010
NONE,Vendor creates invoice,2018-01-08T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0308,Standard,PR,4507001064_00010
user_007,Record Invoice Receipt,2018-01-09T12:21:00.000000000Z,Packaging,Standard PO,vendorID_0308,Standard,PR,4507001064_00010
user_002,Clear Invoice,2018-02-01T11:02:00.000000000Z,Packaging,Standard PO,vendorID_0308,Standard,PR,4507001064_00010
user_066,Create Purchase Order Item,2018-01-04T14:55:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
user_052,Change Quantity,2018-01-11T14:12:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
NONE,Vendor creates invoice,2018-01-22T22:59:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
user_001,Record Invoice Receipt,2018-01-24T15:14:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
batch_00,Record Invoice Receipt,2018-01-24T16:30:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
user_114,Record Goods Receipt,2018-02-07T12:45:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
user_006,Remove Payment Block,2018-02-07T15:30:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
user_002,Clear Invoice,2018-04-05T13:48:00.000000000Z,Additives,Standard PO,vendorID_0216,Standard,PR,4507001066_00010
user_066,Create Purchase Order Item,2018-01-04T14:56:00.000000000Z,Additives,Standard PO,vendorID_0456,Standard,PR,4507001067_00010
NONE,Vendor creates invoice,2018-01-22T22:59:00.000000000Z,Additives,Standard PO,vendorID_0456,Standard,PR,4507001067_00010
user_004,Record Invoice Receipt,2018-01-23T09:30:00.000000000Z,Additives,Standard PO,vendorID_0456,Standard,PR,4507001067_00010
user_104,Record Goods Receipt,2018-01-29T08:30:00.000000000Z,Additives,Standard PO,vendorID_0456,Standard,PR,4507001067_00010
user_006,Remove Payment Block,2018-01-29T16:11:00.000000000Z,Additives,Standard PO,vendorID_0456,Standard,PR,4507001067_00010
user_002,Clear Invoice,2018-03-29T13:07:00.000000000Z,Additives,Standard PO,vendorID_0456,Standard,PR,4507001067_00010
user_066,Create Purchase Order Item,2018-01-04T14:58:00.000000000Z,Pigments & Colorants,Standard PO,vendorID_0223,Standard,PR,4507001068_00010
NONE,Vendor creates invoice,2018-01-29T22:59:00.000000000Z,Pigments & Colorants,Standard PO,vendorID_0223,Standard,PR,4507001068_00010
batch_00,Record Invoice Receipt,2018-01-30T08:29:00.000000000Z,Pigments & Colorants,Standard PO,vendorID_0223,Standard,PR,4507001068_00010
user_104,Record Goods Receipt,2018-02-01T11:06:00.000000000Z,Pigments & Colorants,Standard PO,vendorID_0223,Standard,PR,4507001068_00010
user_006,Remove Payment Block,2018-02-01T18:36:00.000000000Z,Pigments & Colorants,Standard PO,vendorID_0223,Standard,PR,4507001068_00010
user_002,Clear Invoice,2018-03-29T13:07:00.000000000Z,Pigments & Colorants,Standard PO,vendorID_0223,Standard,PR,4507001068_00010
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00010
NONE,Vendor creates invoice,2018-01-16T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00010
user_094,Record Goods Receipt,2018-01-17T08:47:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00010
user_001,Record Invoice Receipt,2018-01-22T12:44:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00010
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00010
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00020
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00020
user_152,Record Goods Receipt,2018-01-11T21:33:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00020
user_001,Record Invoice Receipt,2018-02-08T11:22:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00020
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00020
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00030
user_079,Change Quantity,2018-01-05T14:56:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00030
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00030
user_152,Record Goods Receipt,2018-01-11T21:33:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00030
user_001,Record Invoice Receipt,2018-02-08T11:22:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00030
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00030
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00040
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00040
user_152,Record Goods Receipt,2018-01-11T21:33:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00040
user_001,Record Invoice Receipt,2018-02-08T11:22:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00040
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00040
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00050
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00050
user_152,Record Goods Receipt,2018-01-11T21:33:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00050
user_001,Record Invoice Receipt,2018-02-08T11:22:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00050
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00050
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00060
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00060
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00060
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00060
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00060
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00070
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00070
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00070
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00070
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00070
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00080
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00080
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00080
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00080
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00080
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00090
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00090
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00090
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00090
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00090
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00100
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00100
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00100
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00100
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00100
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00110
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00110
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00110
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00110
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00110
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00120
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00120
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00120
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00120
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00120
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00130
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00130
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00130
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00130
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00130
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00140
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00140
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00140
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00140
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00140
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00150
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00150
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00150
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00150
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00150
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00160
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00160
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00160
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00160
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00160
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00170
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00170
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00170
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00170
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00170
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00180
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00180
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00180
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00180
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00180
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00190
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00190
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00190
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00190
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00190
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00200
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00200
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00200
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00200
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00200
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00210
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00210
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00210
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00210
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00210
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00220
user_079,Change Quantity,2018-01-11T14:37:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00220
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00220
NONE,Vendor creates invoice,2018-01-19T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00220
user_018,Record Invoice Receipt,2018-01-24T10:34:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00220
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00220
user_079,Create Purchase Order Item,2018-01-04T15:00:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00230
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00230
user_152,Record Goods Receipt,2018-01-11T21:33:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00230
user_001,Record Invoice Receipt,2018-02-08T11:22:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00230
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00230
user_079,Create Purchase Order Item,2018-01-11T14:37:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00240
user_094,Record Goods Receipt,2018-01-17T11:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00240
NONE,Vendor creates invoice,2018-01-19T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00240
user_018,Record Invoice Receipt,2018-01-24T10:34:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00240
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00240
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00250
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00250
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00250
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00250
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00250
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00260
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00260
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00260
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00260
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00260
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00270
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00270
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00270
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00270
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00270
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00280
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00280
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00280
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00280
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00280
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00290
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00290
NONE,Vendor creates invoice,2018-01-26T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00290
user_012,Record Invoice Receipt,2018-02-01T09:34:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00290
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00290
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00300
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00300
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00300
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00300
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00300
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00310
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00310
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00310
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00310
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00310
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00320
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00320
user_094,Record Goods Receipt,2018-01-18T06:46:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00320
user_012,Record Invoice Receipt,2018-01-30T16:50:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00320
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00320
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00330
user_079,Create Purchase Order Item,2018-01-17T14:20:00.000000000Z,Packaging,Standard PO,vendorID_0182,Standard,PR,4507001069_00330
